"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
0.295538301174732,8.85685773537296,7.27419140298151,9.02957872307591e-11,3.07005676584581e-09,14.2195261478433,"COL5A2"
-0.612074408440275,10.1466774906159,-7.24916094669719,1.01795254092629e-10,3.37415278519078e-09,14.0355180543404,"NPHS1"
0.819698685780098,9.57331435232136,7.24538776311796,1.03650445035272e-10,3.37415278519078e-09,14.0920743273038,"C3"
-0.514338961689315,9.83068842159541,-7.2328856800431,1.10040516891982e-10,3.45157851816631e-09,14.0156160735782,"MAFB"
0.11320777962942,9.87197235000598,7.23004174309258,1.11547835535176e-10,3.45157851816631e-09,13.9859587691678,"ECE1"
0.173126582652081,9.46869037457225,7.22771421492513,1.12796683600206e-10,3.45157851816631e-09,14.0297062666418,"EPHB4"
0.348348641674759,9.58417012468784,7.19739266542116,1.30391127758532e-10,3.91173383275595e-09,13.8803971696683,"FBN1"
0.11112089999053,9.8257455612051,7.14592280670226,1.6670270487054e-10,4.90490650869089e-09,13.6040538033312,"TGFBR1"
0.177025468025883,9.48850072154823,7.11118033085402,1.96717553725208e-10,5.67882749433149e-09,13.4905554514275,"CIITA"
-0.406131760205051,9.6354680484669,-7.09937273295269,2.08092785488095e-10,5.89596225549604e-09,13.4170689029623,"CETP"
0.140095917408216,9.48229763674901,7.09163670912381,2.1589679479647e-10,6.0058562916109e-09,13.4010824943616,"CASP8"
-0.912251615518871,9.47495113474798,-7.05474796509286,2.57289283230701e-10,6.95750165870047e-09,13.1953461569815,"ALB"
0.266134998226478,9.10543396655065,7.05047373544533,2.62567334881261e-10,6.95750165870047e-09,13.208640507786,"CD36"
0.33058331240243,9.08386482850871,7.04952894022567,2.63748428891913e-10,6.95750165870047e-09,13.2019194160511,"FCGR2B"
0.153707825777721,9.58057569837383,7.03300702603275,2.85275013437957e-10,7.39780967050974e-09,13.1243097102934,"TP53"
0.246701019050317,9.64228183014362,7.01429619847274,3.11762590698915e-10,7.94994606282233e-09,13.0304784567047,"JAG1"
0.111571910307422,9.89731464549949,6.99528915339658,3.4116473660355e-10,8.55708273776116e-09,12.89031262773,"PBRM1"
0.133435276819888,8.93689739682838,6.94827232426434,4.26234754011707e-10,1.05183737683534e-08,12.7229054279588,"GLI2"
0.19522947947328,8.86839068141531,6.92891771961835,4.67081838373307e-10,1.13434160747803e-08,12.6236338938512,"CD28"
0.252049170571276,9.86536629546525,6.89836476802701,5.39590822566239e-10,1.28995931019742e-08,12.4558708832864,"SLIT3"
0.133251222875538,9.66559065063704,6.87936927168443,5.90182724166182e-10,1.38919933534501e-08,12.4080453991467,"NUP160"
0.452363911847643,9.33912091452806,6.87073232405211,6.14713573136285e-10,1.42501782863412e-08,12.3870379900331,"CD163"
-0.206108626562742,10.0068714997161,-6.8612195148666,6.42901954416241e-10,1.46811938844306e-08,12.2498425066513,"GALC"
0.287990407624983,9.40176447181257,6.83385138986018,7.31338550173825e-10,1.62651391676753e-08,12.2233016023808,"CD44"
-0.442018397495728,9.64052429345189,-6.83321683468619,7.33525884032416e-10,1.62651391676753e-08,12.1927494298555,"FCGR3B"
0.318414922880251,9.10724887538583,6.8218182002379,7.73939255987809e-10,1.69161008808764e-08,12.1614100377206,"VWF"
0.155070927448321,8.99794362840677,6.81220893548746,8.09715637952704e-10,1.74488017756005e-08,12.1087879335136,"BIRC5"
-0.141541768012928,9.86560415144619,-6.79947430994391,8.59662331894322e-10,1.82678245527543e-08,11.9963193930294,"TCTN3"
0.43220764894008,9.23812891915303,6.79219145789203,8.89585263532679e-10,1.84780222500473e-08,12.0283749777377,"TLR7"
-0.539713993977264,10.1119702867864,-6.7912070356566,8.93708265688564e-10,1.84780222500473e-08,11.9169453523193,"PTGDS"
0.179605218496937,8.88974306240847,6.78226415538013,9.32040484064108e-10,1.90136258749078e-08,11.9562479915936,"S100B"
0.269237117106035,9.44991627648676,6.69607791793647,1.39577329926437e-09,2.80991203667695e-08,11.5967580016694,"CSF1R"
0.184655693205789,10.213807236115,6.68685226501693,1.45728619764637e-09,2.89564660051811e-08,11.4142210587153,"TPM1"
0.30356093281547,9.09221642284913,6.67147424259896,1.56583667702326e-09,3.0714488664687e-08,11.4788660477492,"CP"
-0.305418561278062,10.5429929612648,-6.61410362855637,2.04615510254363e-09,3.96280671758451e-08,11.0209732184899,"HTRA1"
0.202446231128839,8.99103752162706,6.61015051838766,2.0841660642903e-09,3.9859675979552e-08,11.1918478823711,"GREM1"
0.393071991052642,9.87536289232139,6.59743352603134,2.21124549410722e-09,4.17679704442476e-08,11.0882437617326,"FBLN5"
-0.353922659502718,10.2270324832815,-6.57081743128646,2.50253996582466e-09,4.66937335086796e-08,10.8827201041985,"GJA1"
0.117212520646047,8.88631278108434,6.56148667860835,2.61339076951297e-09,4.8174552739215e-08,10.9555718121999,"BRCA2"
0.149154926885656,9.11840403416596,6.55575218473423,2.68391173216375e-09,4.83955324344715e-08,10.9633644847301,"CHEK2"
-0.523439786554121,9.87410015760541,-6.55499970004956,2.69330409123351e-09,4.83955324344715e-08,10.8968596036025,"MAGI2"
-0.187333909013734,9.90251380219793,-6.55285347200698,2.72027175775461e-09,4.83955324344715e-08,10.8671751708844,"BACE1"
-0.238720740742941,9.84300692637814,-6.53279403252312,2.98558474920109e-09,5.25051111066399e-08,10.7929919458537,"SALL1"
0.229998850170274,8.93113072686823,6.5243098694554,3.10535258951763e-09,5.35636574628312e-08,10.7959565522396,"MKI67"
0.316787953778439,9.49955578448486,6.52358558093145,3.11579445372025e-09,5.35636574628312e-08,10.8157257227644,"CTSK"
-0.348262760825415,10.24335695448,-6.51728245741234,3.20814239737791e-09,5.45384207554245e-08,10.6369678170541,"CR1"
-0.336841872242466,9.4275194877858,-6.4294182222928,4.81533031741786e-09,8.09610481939486e-08,10.3969888256852,"NAMPT"
0.234427389104653,9.37465337023946,6.41208484203729,5.21577388164985e-09,8.67405873796117e-08,10.3282962920768,"LAMA2"
0.119582717300904,9.28333232123818,6.40951105197227,5.27797461484167e-09,8.68311952764275e-08,10.3197943002622,"CEP164"
-0.45845713043302,9.06309938368627,-6.39442136051929,5.65766504029011e-09,9.20324215833969e-08,10.2312506371588,"GDF15"
0.147219153618897,8.96029545901404,6.39225172236088,5.71443140550504e-09,9.20324215833969e-08,10.2107187236074,"GNB3"
0.327227215106349,9.06218458411371,6.37052863302368,6.31472868344243e-09,1.00640988392364e-07,10.1272826151573,"CCR2"
0.252780889786708,9.11636448451599,6.36284144945452,6.54173992235233e-09,1.01886544739995e-07,10.1005530174691,"TGFB3"
0.20991876658711,9.26753792757535,6.36140877350088,6.58493062156371e-09,1.01886544739995e-07,10.1042331781976,"SYK"
0.197569936300967,9.02771907257826,6.36115340231823,6.59265877729376e-09,1.01886544739995e-07,10.0831520456117,"CXCR3"
0.585502064967132,9.4116106064257,6.34960485273889,6.95166554116867e-09,1.06360482779881e-07,10.0323600567625,"LTF"
0.101111561322879,10.0566024187567,6.32589342302873,7.75036002240011e-09,1.17406443903685e-07,9.81258455678491,"EWSR1"
-0.101903003136142,10.2577511019151,-6.32358378909545,7.8328380101515e-09,1.17492570152273e-07,9.76227292595939,"SDHD"
0.107889103179449,8.85289947982475,6.2950578271534,8.9258098728012e-09,1.32587272867824e-07,9.75831091627713,"COL2A1"
0.237196895476238,9.1956723908608,6.29071717415011,9.10481849501922e-09,1.32820647423813e-07,9.78810432462712,"AOC3"
-0.310184088865217,9.69358092978305,-6.29046941094466,9.11514247026166e-09,1.32820647423813e-07,9.74448587977924,"MAOA"
-0.260083925242345,10.4061218656657,-6.26921823543065,1.00450149274542e-08,1.44989366405707e-07,9.49155159080605,"WT1"
0.15179414613926,8.89986228873187,6.25598651756186,1.0670639374341e-08,1.52580170492914e-07,9.59478239742314,"KCNJ5"
0.269208603721385,9.03557442443915,6.2454630106422,1.11955280741795e-08,1.5860331438421e-07,9.57172245081399,"PLA2G7"
0.112106353161611,9.19870974084444,6.23378885449823,1.18076440308595e-08,1.65167855941816e-07,9.54134847598643,"SCARB1"
0.121248206933156,9.13234866216814,6.23254435933512,1.18748131722874e-08,1.65167855941816e-07,9.52987121017359,"AGER"
-0.70024711190789,9.12983947585597,-6.22531726478935,1.22723975315106e-08,1.69160074082984e-07,9.47098468857844,"EGF"
0.416697851522468,9.17653256855063,6.1983118502999,1.38776958195703e-08,1.89579237535202e-07,9.37193486828381,"IL7R"
0.162946583785647,8.77936450255871,6.18559037732442,1.47040096834026e-08,1.99089688633681e-07,9.25770269408499,"CFTR"
-0.190025192451845,9.46872047111295,-6.18155161793494,1.49763533114709e-08,1.99562332612442e-07,9.30350844218449,"DNAJC6"
-0.337963880375451,10.1420897343175,-6.18120755194509,1.49997831702162e-08,1.99562332612442e-07,9.15353238224943,"PLTP"
0.164398881827795,9.28706042300188,6.16980154316213,1.57972958714787e-08,2.08360885201399e-07,9.26253830388746,"PDGFB"
0.196818986456687,9.15038147446752,6.15689937307159,1.67498937124682e-08,2.19037071624585e-07,9.19839408192817,"CDKN3"
-0.508996650814852,10.2585406368229,-6.12539798086039,1.93201829196445e-08,2.50507456500475e-07,8.88550822995808,"CHI3L1"
0.112441640255264,9.46179150389322,6.10923108853067,2.0786488037761e-08,2.67254846199784e-07,8.99151909281081,"IKBKB"
0.196929553155483,8.86178766852054,6.09125061179073,2.25463201768194e-08,2.87465582254448e-07,8.86236179566489,"SH2D1A"
-0.739944648946995,9.54555118209146,-6.08396994347927,2.32999691431175e-08,2.9366729917663e-07,8.83802968126745,"PCK1"
0.116128773964016,9.33261778769974,6.08286392913589,2.34166081696397e-08,2.9366729917663e-07,8.88394926009927,"AVPR2"
-0.399788395028395,9.85296053394765,-6.05011561669448,2.71433915018834e-08,3.37637308925867e-07,8.65390037071976,"CA2"
0.20080765069879,9.54450189166217,6.03485442887161,2.90741164451483e-08,3.58737081944169e-07,8.65726444773491,"HSPG2"
-0.617901753774952,9.58618871668218,-6.02723708297685,3.0087795787954e-08,3.67524119048536e-07,8.59571285696624,"SST"
-0.219291467736561,9.36662741992139,-6.02591904789868,3.02666921569382e-08,3.67524119048536e-07,8.63255588789884,"TMEM231"
-0.17011911084874,10.6030266940306,-5.97938129009547,3.73011056750127e-08,4.49375525061177e-07,8.17288519973988,"TGFBR2"
-0.1144265524786,10.0809072202737,-5.94593252098592,4.33284469171529e-08,5.17910342056593e-07,8.13183398984462,"NCSTN"
0.266309419941395,9.2098683088023,5.93799036706059,4.48948761553808e-08,5.32474112540563e-07,8.25032767943567,"HDAC9"
0.118968392358333,9.54773223271713,5.91835435135158,4.90109222830207e-08,5.76820854561705e-07,8.15506562551716,"FGF2"
0.286378027352079,9.34177746226627,5.9109192111587,5.06645356967979e-08,5.91730836764128e-07,8.13726012773812,"CFB"
0.0836019222832114,9.60622886612704,5.90420864884872,5.22040618920382e-08,6.05092535566807e-07,8.08340617647375,"KMT2D"
0.227969192708164,9.060740070421,5.89592840473733,5.41672578831317e-08,6.19438569378434e-07,8.05501378243287,"L1CAM"
0.24102373371716,9.6773197877674,5.89557980756216,5.42514825468694e-08,6.19438569378434e-07,8.02928011805985,"TGFB2"
0.205304050447181,9.64137831248129,5.87924700564279,5.83454723777316e-08,6.61248686947625e-07,7.96760244905938,"DKK3"
-0.248763551728564,9.37480694953192,-5.86545735547058,6.20374644965294e-08,6.97921475585956e-07,7.94053887028484,"MAPT"
0.320873509462031,9.13666828424224,5.86009091897515,6.35355572573479e-08,7.09557683238995e-07,7.90774789876803,"FGF7"
0.139492503602263,8.77363804331532,5.84990747748152,6.64768356567874e-08,7.370257866296e-07,7.79504242476726,"ABCG5"
0.145917959149873,8.99162512651858,5.84673750704489,6.74194533679052e-08,7.42099019085576e-07,7.83232558901017,"DNMT3B"
0.12576833217957,8.95571902460468,5.8222401492407,7.51610334063389e-08,8.21402722226418e-07,7.72000011143277,"ITGB4"
-0.131411062337286,9.40846158252243,-5.81828023070935,7.64919393272142e-08,8.30018916103814e-07,7.74011661477801,"SGSH"
0.245781183937932,9.55841422911426,5.81542265924996,7.74667200818453e-08,8.3467663186777e-07,7.70953774755841,"IL18"
-0.328991159220772,9.60754031927317,-5.80413303086066,8.14387368350075e-08,8.71337533968961e-07,7.64306180144171,"CDKN1C"
0.601729287374939,8.95393703463443,5.80139120541794,8.24332144777747e-08,8.75852903826356e-07,7.62465951779681,"SERPINA3"
0.138147703654596,10.2321813957871,5.79961055175232,8.30854534402799e-08,8.76694784576747e-07,7.46974211410571,"HIF1A"
0.520298629463024,10.1589248267844,5.7892375632839,8.69870900301283e-08,9.11577039356824e-07,7.45372837235441,"MMP7"
-0.699934097254792,9.64715854752642,-5.77372067718017,9.3161971421398e-08,9.69645008671693e-07,7.49555813035082,"TNNT2"
0.114640191449293,9.87356896884012,5.77207897925955,9.38399536629714e-08,9.70102223678015e-07,7.43658215017344,"ATM"
0.0911074196260877,9.54307247249488,5.74982631783933,1.03522385028426e-07,1.0630150945872e-06,7.43615044550337,"CDKAL1"
0.228475972105166,9.4913259706669,5.74158280837473,1.07353031238509e-07,1.09500091863279e-06,7.40601109402454,"KRT7"
-0.302271169167323,10.4430706169254,-5.73481264704059,1.10602910274417e-07,1.11469186979498e-06,7.14691406558805,"KDR"
0.176269825052152,9.6343022552556,5.73350247020049,1.11242905445873e-07,1.11469186979498e-06,7.34720610295889,"LBR"
0.35009976345899,9.22162229779754,5.73304100565631,1.11469186979498e-07,1.11469186979498e-06,7.37128853922066,"ABCC9"
-0.105698799543733,10.0194037220288,-5.72876040702322,1.13589870875904e-07,1.12852274311775e-06,7.21014684432158,"PEX19"
-0.265998245510772,10.0857589483917,-5.71357130444775,1.21439587255582e-07,1.1940534717909e-06,7.13206986634127,"VEGFA"
0.117019447801965,8.89445500067178,5.71299697355029,1.21746628496327e-07,1.1940534717909e-06,7.24072170162674,"RET"
0.297187017953044,9.58860294942918,5.71081600290206,1.22919552178757e-07,1.19787843842992e-06,7.25805082087078,"IL10RA"
-0.159040806358492,10.5811916114992,-5.70125632311124,1.28193051292094e-07,1.24136309162597e-06,6.9748452079783,"TJP1"
0.150733786099169,9.21415870020206,5.68082621052771,1.40219121584107e-07,1.3457205120426e-06,7.16075634384959,"DNMT3A"
0.107362216631778,10.2160430595082,5.67999862468371,1.40728942435828e-07,1.3457205120426e-06,6.96083665735238,"ETS1"
0.215688431316208,8.9467746260554,5.67119487176112,1.46266300675331e-07,1.38998409958544e-06,7.07563236611503,"CD40LG"
0.0951157099790301,9.47138087562896,5.66206392070398,1.52235428119119e-07,1.43777904334724e-06,7.07479574641624,"ICA1"
0.124875807970984,8.91840991560058,5.62548560005489,1.78639952603725e-07,1.67680446309018e-06,6.87669032194971,"COL11A2"
-0.199013623267156,10.0740639109139,-5.61999235711782,1.8297541572481e-07,1.69973810210674e-06,6.73614216498267,"PCBD1"
0.278368826783122,9.36675931341283,5.61957988588769,1.83305089442884e-07,1.69973810210674e-06,6.90139393839812,"NEFL"
0.175282221716056,9.59958758180307,5.60591143354353,1.945657350659e-07,1.78273860458233e-06,6.81693203086986,"ITGA2"
0.30462873155038,9.40391852338547,5.60588695135823,1.94586501284477e-07,1.78273860458233e-06,6.84134202382854,"ADH1C"
-0.411041680837521,10.0614968243157,-5.59589462601536,2.03246325121746e-07,1.85099331807304e-06,6.64429199920127,"F3"
-0.21224624679672,10.3174240189726,-5.59033087991114,2.08230880779719e-07,1.88516714552054e-06,6.55794003101726,"RARRES2"
-0.481334961693113,9.99023457544066,-5.58320867908716,2.14787003584254e-07,1.93308303225829e-06,6.61643935957689,"IGF1"
-0.409375443958462,9.75528028864854,-5.56035198395062,2.37224734798793e-07,2.1225371008313e-06,6.58124448452899,"SLC7A7"
-0.174170216193421,9.71944704203812,-5.55335576507527,2.44541216244579e-07,2.17527942357097e-06,6.55959055394329,"SDHB"
-0.0944871745727305,10.0242171042172,-5.53474716464228,2.65095951580241e-07,2.34449020761716e-06,6.38779714021476,"FTO"
-0.361423189382963,9.46409454070236,-5.5278620455321,2.73122839638539e-07,2.40159738302853e-06,6.50067302902709,"HSPB8"
-0.537852505179046,9.49692591583567,-5.5170820030657,2.86171572352266e-07,2.50195717542267e-06,6.43778897523618,"SLC12A3"
0.147990897779207,8.82249566696841,5.50550493366625,3.00865894741147e-07,2.61548192587474e-06,6.34955349196436,"PLA2G2A"
-0.353514044286666,9.72997839223133,-5.4999075708666,3.0823321542696e-07,2.66438881131779e-06,6.33390017993622,"ELOVL4"
0.115221893722486,8.81373364541812,5.48969916812578,3.22127740034912e-07,2.75769896268281e-06,6.28156547355208,"RAD51"
0.205158853677206,9.39032753173033,5.48822815704462,3.24179866335396e-07,2.75769896268281e-06,6.35521322229435,"PLAU"
0.213703676316907,9.80860020999557,5.48707825104347,3.25792955178104e-07,2.75769896268281e-06,6.25920078489752,"ACTA2"
-0.131645664300782,10.6533084069021,-5.48559110723945,3.27890792380056e-07,2.75769896268281e-06,6.0466522752229,"ACTN4"
0.0896078607081066,9.83730216114367,5.48548568522645,3.28040007325668e-07,2.75769896268281e-06,6.23757133773406,"ETV6"
0.176658334762148,9.27624723557887,5.47827415520573,3.38406805649154e-07,2.82930280132899e-06,6.31702733652583,"HAMP"
0.0998062788678613,8.92292652036457,5.46059400949826,3.65200193113011e-07,3.03671899708101e-06,6.18928984854885,"TFR2"
0.1154255681948,8.95425764151905,5.45278439702917,3.77687093922954e-07,3.12357434433578e-06,6.16456360680093,"ABCC8"
-0.134580263683089,10.4227421821406,-5.43394314190191,4.09560117660343e-07,3.36896225817379e-06,5.87979696876154,"NFKBIA"
-0.251542187090038,10.2163417578543,-5.42260966720659,4.29986375081474e-07,3.5180703415757e-06,5.87664903827798,"NQO1"
-0.37526790335485,9.7056447182966,-5.41945960309778,4.35838765498712e-07,3.54120691820148e-06,6.00563748814384,"DDC"
-0.108043320965685,9.63525019079611,-5.41860324320944,4.37443207542535e-07,3.54120691820148e-06,6.02610100088758,"PRKACB"
0.251630063707429,10.4905264124798,5.41692049756407,4.40612803689886e-07,3.54809257708171e-06,5.79840935578033,"CCL2"
0.165774767377458,8.85302284108447,5.41385768100993,4.46439713659172e-07,3.57619247067295e-06,5.97736983205406,"ZAP70"
0.11845921458333,9.33514248655443,5.40853351848336,4.56748897445356e-07,3.63971777651768e-06,6.03069759488364,"NOS3"
0.105839871650499,8.86053597584091,5.38563251895147,5.03814350584959e-07,3.99396868598439e-06,5.86343113506278,"PTPRN"
0.199637451745117,9.73161357594075,5.37119397269805,5.35895038194897e-07,4.20539668127232e-06,5.80490731903996,"CDH2"
-0.307312398097999,9.96178315165993,-5.37115602638097,5.3598192996608e-07,4.20539668127232e-06,5.73029978214951,"F5"
0.0928647173148978,9.90567918279197,5.35806371542138,5.66799617605611e-07,4.42448416577545e-06,5.6870725844004,"IFNGR2"
0.149082057793004,8.92965050277344,5.35687237444281,5.69688484090041e-07,4.42448416577545e-06,5.76299876745955,"TTN"
0.134970135351058,9.54353059729083,5.34133404492891,6.08712956821418e-07,4.70369102998369e-06,5.73348787714311,"DOCK6"
0.194904437342206,9.10595514882517,5.33466980399629,6.26240952008914e-07,4.81481736971677e-06,5.71042068747104,"MMP3"
-0.0694958411297968,10.4764447626663,-5.31812343723553,6.71923719301441e-07,5.13719400171419e-06,5.38876294145438,"COX5A"
-0.41634428643288,9.49223157040906,-5.31708874521295,6.74886270813433e-07,5.13719400171419e-06,5.62393881736817,"SORD"
0.143037425250684,9.37692793801566,5.31017765240517,6.95004598779756e-07,5.2641437432328e-06,5.62622843393711,"SERPINH1"
0.115550498019592,9.39086232723901,5.30788562667661,7.01805393026146e-07,5.2894692183744e-06,5.61610043576144,"CSF1"
0.337063562643749,9.3070201988079,5.30334955708499,7.15457067152577e-07,5.36592800364433e-06,5.5922743082296,"CCL11"
0.106203390156443,9.0420792254242,5.28396357959829,7.76786767107125e-07,5.79748172523854e-06,5.49286251564885,"RTEL1"
0.215399635850444,8.8191393027828,5.2801168156929,7.89553824648475e-07,5.86416190151537e-06,5.4189199800704,"HP"
0.107968693804906,8.83108421685966,5.27809893775726,7.96332802291278e-07,5.88593810389206e-06,5.41475909521463,"SLC2A4"
0.122587255541088,10.1918511833209,5.27244586947125,8.15628576138941e-07,5.99957558409894e-06,5.26377941735355,"AHR"
-0.193872120331232,9.6162955834673,-5.26555788159892,8.39758171482853e-07,6.1475119730563e-06,5.40188547587013,"INF2"
0.16846371038968,9.64567794889127,5.2634891940757,8.47140399541755e-07,6.17202291094707e-06,5.39147224993155,"CASP1"
0.184764480894023,9.23083412152668,5.25720496186091,8.69957340349985e-07,6.30822147267999e-06,5.41060990348175,"IL7"
-0.105020415245427,9.91036446030869,-5.24750525825796,9.06359444628474e-07,6.5411790107621e-06,5.2317920089718,"PRKD1"
0.179517312913491,9.67354406623801,5.22733592220104,9.86884262494141e-07,7.08888695594383e-06,5.23657988646294,"TBC1D4"
0.159423410892371,9.78139740080242,5.22582676985048,9.93183052299991e-07,7.09824533330003e-06,5.19251217380152,"HNF1B"
0.360817295872184,9.73056915683829,5.22419869019828,1.00002227060859e-06,7.09824533330003e-06,5.20940131209368,"CLU"
-0.17748900816297,10.4067102453162,-5.22370500350931,1.00210522352471e-06,7.09824533330003e-06,5.0163398125797,"ITGA3"
-0.239636342045946,10.5385190483994,-5.20469387260095,1.08562336511628e-06,7.65439515496735e-06,4.91014675145675,"PTPRO"
0.13075100948631,8.81636402620411,5.19893044842452,1.11225987025724e-06,7.80622752978703e-06,5.08902664648455,"TG"
0.105151136320979,8.87981550968619,5.19694622299709,1.12157718815085e-06,7.83567624598537e-06,5.0991291958669,"FANCA"
-0.496088932595343,9.85367481311014,-5.17682643468252,1.22046572371901e-06,8.48778435131859e-06,4.9818404402963,"FABP1"
-0.118452653486203,9.56165081712869,-5.16834449875303,1.26466136787001e-06,8.75534793140775e-06,5.02582625848596,"WWOX"
-0.405039489532752,9.68822861158258,-5.16559487530539,1.27932109481652e-06,8.81694268049222e-06,4.97355017100755,"ASPA"
-0.372438798250224,9.81754282557015,-5.1573206709984,1.32444361372215e-06,9.0869898161206e-06,4.90762924049161,"IGFBP2"
0.103097020114943,8.89927421131478,5.12313587237836,1.52791282315239e-06,1.040941205066e-05,4.80770003396461,"ITGA2B"
